Prov. Code;Prov. Category;Prov. Type;Conc. Rel.;Descr. UI;Descr. Name;PH count;#Parent Ds;PHs;#Descendant Ds;MeSH Categories;year
3.2: Subdivision~3.3: Submersion;3: New PI concept;2: Subdivision~3: Submersion;-;D055577;Farber Lipogranulomatosis;3;1;Lipid Metabolism, Inborn Errors~Lipidoses~Sphingolipidoses;0;C;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055580;Astronomical Phenomena;0;1;;28;G;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055585;Physical Phenomena;0;0;;220;G;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055587;Astronomical Objects;0;1;;18;G;2009
3.5: Detachment~3.2: Subdivision;3: New PI concept;5: Detachment~2: Subdivision;-;D055589;Pancreatitis, Graft;2;1;Pancreas Transplantation~Pancreatitis;0;C;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055590;Electromagnetic Phenomena;0;1;;22;G;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055592;Biophysical Phenomena;0;1;;18;G;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055593;Geological Phenomena;0;1;;29;G;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055595;Mechanical Phenomena;0;1;;28;G;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055598;Chemical Phenomena;0;0;;375;G;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055601;Organic Chemistry Phenomena;0;1;;28;G;2009
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D055607;Receptors, Natural Killer Cell;1;1;Receptors, Immunologic;19;D;2009
1.5: Detachment;1: Old concept;5: Detachment;REL;D055608;Galaxies;1;1;Astronomy;0;G;2009
1.5: Detachment;1: Old concept;5: Detachment;REL;D055609;Stars, Celestial;1;1;Astronomy;0;G;2009
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D055610;Antigens, CD1d;1;1;Antigens, CD1;0;D;2009
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D055611;Natural Killer T-Cells;1;1;T-Lymphocytes;0;A;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055612;Cytokine-Induced Killer Cells;0;2;;3;A;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055613;Multiple Pulmonary Nodules;0;1;;0;C;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055614;Genetic Phenomena;0;0;;560;G;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055615;Electrical Equipment and Supplies;0;1;;29;E;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055616;Microtechnology;0;2;;1;H~J;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055617;Micro-Electrical-Mechanical Systems;0;2;;1;E~J;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055618;Radiation Equipment and Supplies;0;1;;14;E;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055620;Optical Phenomena;0;1;;15;G;2009
3.5: Detachment~3.2: Subdivision;3: New PI concept;5: Detachment~2: Subdivision;-;D055622;Orbital Myositis;2;2;Orbital Diseases~Orbital Pseudotumor;0;C;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055623;Keratosis, Actinic;0;2;;0;C;2009
3.5: Detachment~3.2: Subdivision;3: New PI concept;5: Detachment~2: Subdivision;-;D055624;Methicillin-Resistant Staphylococcus aureus;2;1;Methicillin Resistance~Staphylococcus aureus;0;B;2009
3.3: Submersion;3: New PI concept;3: Submersion;-;D055627;Natural Cytotoxicity Triggering Receptor 1;1;1;Receptors, Immunologic;0;D;2009
3.3: Submersion;3: New PI concept;3: Submersion;-;D055628;Natural Cytotoxicity Triggering Receptor 3;1;1;Receptors, Immunologic;0;D;2009
3.3: Submersion;3: New PI concept;3: Submersion;-;D055629;Natural Cytotoxicity Triggering Receptor 2;1;1;Receptors, Immunologic;0;D;2009
3.3: Submersion;3: New PI concept;3: Submersion;-;D055630;Receptors, NK Cell Lectin-Like;1;1;Receptors, Immunologic;5;D;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055633;Immune System Phenomena;0;0;;108;G;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055636;Receptors, Natural Cytotoxicity Triggering;0;1;;3;D;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055641;Mathematical Concepts;0;0;;29;G;2009
2.3: Submersion;2: Old SRC;3: Submersion;-;D055646;Killer Factors, Yeast;1;2;Proteins;0;D;2009
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D055647;Rats, Transgenic;1;2;Rats;0;B;2009
2.5: Detachment~2.2: Subdivision;2: Old SRC;5: Detachment~2: Subdivision;-;D055650;NK Cell Lectin-Like Receptor Subfamily A;2;2;Antigens, Ly~Lectins, C-Type;0;D;2009
2.5: Detachment;2: Old SRC;5: Detachment;-;D055651;NK Cell Lectin-Like Receptor Subfamily B;2;1;Antigens, Surface~Lectins, C-Type;0;D;2009
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D055652;Gray Platelet Syndrome;1;2;Blood Platelet Disorders;0;C;2009
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D055653;Muir-Torre Syndrome;1;3;Sebaceous Gland Neoplasms;0;C;2009
2.3: Submersion;2: Old SRC;3: Submersion;-;D055654;NK Cell Lectin-Like Receptor Subfamily C;1;1;Receptors, Immunologic;0;D;2009
2.3: Submersion;2: Old SRC;3: Submersion;-;D055655;NK Cell Lectin-Like Receptor Subfamily K;1;1;Receptors, Immunologic;0;D;2009
1.4: Overtopping;1: Old concept;4: Overtopping;BRD;D055656;Prescriptions;1;1;Prescriptions, Drug;3;N;2009
3.5: Detachment;3: New PI concept;5: Detachment;-;D055664;Electrochemical Techniques;1;1;Electrochemistry;36;E;2009
1.5: Detachment;1: Old concept;5: Detachment;REL;D055665;Purpura Fulminans;1;1;Purpura, Schoenlein-Henoch;0;C;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055666;Lipopeptides;0;2;;7;D;2009
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D055667;Arcanobacterium;1;1;Actinomycetaceae;0;B;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055668;Photochemical Processes;0;1;;4;G;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055669;Ecological and Environmental Phenomena;0;1;;113;G;2009
3.5: Detachment~3.2: Subdivision;3: New PI concept;5: Detachment~2: Subdivision;-;D055670;Medicine, Korean Traditional;2;1;Korea~Medicine, Oriental Traditional;0;E~I;2009
1.1: Succession;1: Old concept;1: Succession;NRW;D055672;Static Electricity;1;1;Electrostatics;0;G;2009
3.5: Detachment~3.3: Submersion;3: New PI concept;5: Detachment~3: Submersion;-;D055673;Acrocallosal Syndrome;2;1;Congenital Abnormalities~Corpus Callosum;0;C;2009
3.5: Detachment;3: New PI concept;5: Detachment;-;D055675;Viscosupplements;2;3;Hyaluronic Acid~Injections, Intra-Articular;0;D;2009
3.5: Detachment~3.2: Subdivision;3: New PI concept;5: Detachment~2: Subdivision;-;D055676;Viscosupplementation;2;2;Hyaluronic Acid~Injections, Intra-Articular;0;E;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055677;Refeeding Syndrome;0;1;;0;C;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055682;Viscoelastic Substances;0;1;;1;D;2009
3.5: Detachment;3: New PI concept;5: Detachment;-;D055685;Pyricularia grisea;2;1;Ascomycota~Magnaporthe;0;B;2009
3.5: Detachment~3.2: Subdivision;3: New PI concept;5: Detachment~2: Subdivision;-;D055686;Metabolic Equivalent;2;2;Energy Metabolism~Oxygen Consumption;0;E~G;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055687;Musculoskeletal and Neural Physiological Phenomena;0;0;;198;G;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055688;Digestive System and Oral Physiological Phenomena;0;0;;45;G;2009
3.5: Detachment;3: New PI concept;5: Detachment;-;D055695;Electronic Prescribing;1;1;Drug Prescriptions;0;N;2009
3.5: Detachment;3: New PI concept;5: Detachment;-;D055696;Olfactory Perception;1;1;Smell;0;F;2009
3.5: Detachment;3: New PI concept;5: Detachment;-;D055697;Taste Perception;1;1;Taste;0;F;2009
3.5: Detachment;3: New PI concept;5: Detachment;-;D055698;Touch Perception;1;1;Touch;1;F;2009
1.5: Detachment;1: Old concept;5: Detachment;NRW;D055699;Cemeteries;1;2;Mortuary Practice;0;I~J;2009
1.5: Detachment;1: Old concept;5: Detachment;NRW;D055700;Cremation;1;1;Mortuary Practice;0;I;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055703;Reproductive Physiological Phenomena;0;1;;150;G;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055724;Electrophysiological Phenomena;0;1;;38;G;2009
1.2: Subdivision;1: Old concept;2: Subdivision;NRW;D055726;Cabo Verde;1;2;Africa, Western;0;Z;2009
3.5: Detachment;3: New PI concept;5: Detachment;-;D055728;Primary Myelofibrosis;1;1;Myelofibrosis;0;C;2009
1.4: Overtopping;1: Old concept;4: Overtopping;NRW;D055731;Carbohydrate Biochemistry;1;1;Glycomics;1;H;2009
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D055732;Pulmonary Aspergillosis;2;2;Aspergillosis~Lung Diseases, Fungal;2;C;2009
3.3: Submersion;3: New PI concept;3: Submersion;-;D055744;Invasive Pulmonary Aspergillosis;2;2;Aspergillosis~Lung Diseases, Fungal;0;C;2009
1.2: Subdivision;1: Old concept;2: Subdivision;REL;D055745;Bronchioles;1;1;Bronchi;0;A;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055746;Stage-Specific Embryonic Antigens;0;1;;2;D;2009
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D055747;SOX Transcription Factors;3;3;DNA-Binding Proteins~HMG Proteins~Transcription Factors;8;D;2009
2.5: Detachment~2.3: Submersion;2: Old SRC;5: Detachment~3: Submersion;-;D055748;SOXB1 Transcription Factors;3;1;DNA-Binding Proteins~Transcription Factors~HMGB Proteins;0;D;2009
3.3: Submersion;3: New PI concept;3: Submersion;-;D055749;SOXB2 Transcription Factors;2;1;High Mobility Group Proteins~Transcription Factors;0;D;2009
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D055750;Phytophthora infestans;1;1;Phytophthora;0;B;2009
3.3: Submersion;3: New PI concept;3: Submersion;-;D055751;SOXC Transcription Factors;1;1;High Mobility Group Proteins;0;D;2009
3.5: Detachment;3: New PI concept;5: Detachment;-;D055752;Small Cell Lung Carcinoma;1;1;Carcinoma, Small Cell;0;C;2009
3.3: Submersion;3: New PI concept;3: Submersion;-;D055755;SOXD Transcription Factors;1;1;High Mobility Group Proteins;0;D;2009
3.5: Detachment~3.2: Subdivision;3: New PI concept;5: Detachment~2: Subdivision;-;D055756;Meningeal Carcinomatosis;2;1;Meningeal Neoplasms~Meningitis;0;C;2009
2.3: Submersion;2: Old SRC;3: Submersion;-;D055757;SOXE Transcription Factors;3;1;DNA-Binding Proteins~High Mobility Group Proteins~Transcription Factors;1;D;2009
2.3: Submersion;2: Old SRC;3: Submersion;-;D055758;SOX9 Transcription Factor;2;1;High Mobility Group Proteins~Transcription Factors;0;D;2009
3.3: Submersion;3: New PI concept;3: Submersion;-;D055760;SOXF Transcription Factors;3;1;DNA-Binding Proteins~High Mobility Group Proteins~Transcription Factors;0;D;2009
3.5: Detachment;3: New PI concept;5: Detachment;-;D055761;Reticuloendotheliosis, Avian;1;2;Lymphatic Diseases;0;C;2009
3.5: Detachment~3.2: Subdivision;3: New PI concept;5: Detachment~2: Subdivision;-;D055762;Cranial Fontanelles;2;1;Cranial Sutures~Skull;0;A;2009
3.1: Succession;3: New PI concept;1: Succession;-;D055764;Myxozoa;1;1;Protozoa;1;B;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055765;Shc Signaling Adaptor Proteins;0;1;;3;D;2009
3.1: Succession;3: New PI concept;1: Succession;-;D055766;Myxobolus;1;1;Protozoa;0;B;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055767;Immobilized Proteins;0;1;;2;D;2009
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D055768;Halogenated Diphenyl Ethers;1;1;Phenyl Ethers;0;D;2009
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D055770;Interpleural Analgesia;1;1;Analgesia;0;E;2009
1.5: Detachment;1: Old concept;5: Detachment;NRW;D055771;Serbia;1;1;Yugoslavia;0;Z;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055772;Green Chemistry Technology;0;2;;1;J;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055785;Gene Knockdown Techniques;0;1;;0;E;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055786;Gene Knockout Techniques;0;1;;0;E;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055787;Prussia;0;1;;0;Z;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055805;Moving and Lifting Patients;0;1;;0;N;2009
3.5: Detachment;3: New PI concept;5: Detachment;-;D055806;Microvessels;1;1;Microcirculation;4;A;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055807;Stalking;0;2;;0;F~I;2009
3.5: Detachment;3: New PI concept;5: Detachment;-;D055808;Drug Discovery;2;2;Drug Design~Drug Evaluation, Preclinical;0;E~H;2009
3.5: Detachment;3: New PI concept;5: Detachment;-;D055809;Illness Behavior;1;1;Sick Role;0;F;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055810;Lot Quality Assurance Sampling;0;2;;0;E~N;2009
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D055811;Journal Impact Factor;1;1;Bibliometrics;0;L;2009
3.5: Detachment;3: New PI concept;5: Detachment;-;D055812;Community-Based Participatory Research;1;2;Cooperative Behavior;1;H~N;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055813;Wilderness Medicine;0;1;;0;H;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055814;Wilderness;0;1;;0;G;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055815;Young Adult;0;1;;0;M;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055816;Wandering Behavior;0;1;;0;F;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055817;Telenursing;0;1;;0;N;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055818;Public-Private Sector Partnerships;0;2;;0;J~N;2009
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D055819;Hospitals, Isolation;1;1;Hospitals, Special;0;N;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055820;New Orleans;0;2;;0;Z;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055821;Poetry;0;1;;0;V;2009
1.5: Detachment;1: Old concept;5: Detachment;REL;D055823;Cookbook;1;1;Cookery;0;V;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055824;Formulary;0;1;;3;V;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055825;National Institute of Neurological Disorders and Stroke (U.S.);0;1;;0;I~N;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055826;Afghan Campaign 2001-;0;2;;0;I~K;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055827;Integumentary System Physiological Phenomena;0;0;;12;G;2009
1.2: Subdivision;1: Old concept;2: Subdivision;NRW;D055847;Lynch Syndrome II;1;1;Colorectal Neoplasms, Hereditary Nonpolyposis;1;C;2009
1.2: Subdivision;1: Old concept;2: Subdivision;NRW;D055848;Nuclear Power Plants;1;2;Power Plants;0;E~J;2009
1.1: Succession;1: Old concept;1: Succession;NRW;D055864;Droughts;1;3;Natural Disasters;0;G~N;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055865;Sleep Phase Chronotherapy;0;1;;0;F;2009
1.1: Succession;1: Old concept;1: Succession;NRW;D055866;Earthquakes;1;2;Natural Disasters;0;G~N;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055867;Cyclonic Storms;0;2;;0;G~N;2009
1.1: Succession;1: Old concept;1: Succession;NRW;D055868;Floods;1;2;Natural Disasters;0;G~N;2009
1.1: Succession;1: Old concept;1: Succession;NRW;D055869;Tornadoes;1;2;Natural Disasters;0;G~N;2009
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D055870;Drug Chronotherapy;1;2;Chronotherapy;0;E;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055871;Tidal Waves;0;4;;0;G~N;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055872;Surge Capacity;0;1;;0;N;2009
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D055873;Extreme Cold Weather;1;2;Cold;0;G~N;2009
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D055874;Extreme Heat;1;2;Heat;0;G~N;2009
3.5: Detachment;3: New PI concept;5: Detachment;-;D055875;Avalanches;1;2;Snow;0;G~N;2009
3.3: Submersion;3: New PI concept;3: Submersion;-;D055876;Landslides;1;2;Disasters;0;G~N;2009
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D055877;Biosurveillance;1;1;Population Surveillance;0;N;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055879;Gene Knock-In Techniques;0;1;;0;E;2009
3.5: Detachment;3: New PI concept;5: Detachment;-;D055881;Chronobiology Discipline;1;1;Chronobiology Phenomena;0;H;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055882;Nevus, Halo;0;1;;0;C;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055883;Structure Collapse;0;1;;0;N;2009
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D055884;Chemical Hazard Release;1;1;Accidents;2;N;2009
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D055885;Biohazard Release;1;1;Accidents;1;N;2009
1.5: Detachment;1: Old concept;5: Detachment;BRD;D055904;Meteorology;1;2;Meteorological Factors;0;H;2009
3.5: Detachment~3.3: Submersion;3: New PI concept;5: Detachment~3: Submersion;-;D055905;Sverdlovsk Accidental Release;2;2;Accidents~Anthrax;0;K~N;2009
3.3: Submersion;3: New PI concept;3: Submersion;-;D055906;Seveso Accidental Release;1;2;Accidents;0;K~N;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055907;Climatic Processes;0;1;;14;G;2009
3.5: Detachment;3: New PI concept;5: Detachment;-;D055908;Bhopal Accidental Release;1;2;Disasters;0;K~N;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055909;Magnetic Field Therapy;0;1;;1;E;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055910;Antibodies, Immobilized;0;2;;0;D;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055927;Cookbooks as Topic;0;2;;0;J~L;2009
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055944;Magnetosomes;0;2;;0;A;2010
3.5: Detachment~3.2: Subdivision;3: New PI concept;5: Detachment~2: Subdivision;-;D055947;Loeys-Dietz Syndrome;2;5;Aortic Aneurysm~Marfan Syndrome;0;C;2010
3.5: Detachment~3.2: Subdivision;3: New PI concept;5: Detachment~2: Subdivision;-;D055948;Sarcopenia;2;1;Aging~Muscular Atrophy;0;C;2010
3.5: Detachment~3.3: Submersion;3: New PI concept;5: Detachment~3: Submersion;-;D055949;Vasa Previa;3;1;Placenta Previa~Pregnancy Complications~Umbilical Cord;0;C;2010
3.5: Detachment;3: New PI concept;5: Detachment;-;D055951;Functional Food;3;1;Dietary Supplements~Food Additives~Food, Fortified;0;G~J;2010
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055952;Cogan Syndrome;0;3;;0;C;2010
3.3: Submersion;3: New PI concept;3: Submersion;-;D055953;Microscopic Polyangiitis;1;2;Vasculitis;0;C;2010
3.5: Detachment;3: New PI concept;5: Detachment;-;D055954;Corneal Endothelial Cell Loss;1;2;Endothelium, Corneal;0;C;2010
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055955;Susac Syndrome;0;6;;0;C;2010
3.5: Detachment;3: New PI concept;5: Detachment;-;D055956;Diffuse Neurofibrillary Tangles with Calcification;1;2;Neurofibrillary Tangles;0;C~F;2010
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D055958;Piriformis Muscle Syndrome;1;4;Nerve Compression Syndromes;0;C;2010
3.5: Detachment;3: New PI concept;5: Detachment;-;D055959;Intervertebral Disc Degeneration;2;1;Intervertebral Disk~Intervertebral Disk Displacement;0;C;2010
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D055963;Asthma, Aspirin-Induced;1;3;Asthma;0;C;2010
3.5: Detachment;3: New PI concept;5: Detachment;-;D055964;Alien Hand Syndrome;2;1;Apraxia, Ideomotor~Ataxia;0;C~F;2010
3.5: Detachment~3.3: Submersion;3: New PI concept;5: Detachment~3: Submersion;-;D055966;Nipple Aspirate Fluid;2;1;Body Fluids~Nipples;0;A;2010
3.5: Detachment;3: New PI concept;5: Detachment;-;D055984;Cathode Ray Tube;2;1;Computer Terminals~Data Display;0;E;2010
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D055985;Latent Tuberculosis;1;1;Tuberculosis;0;C;2010
3.5: Detachment~3.4: Overtopping;3: New PI concept;5: Detachment~4: Overtopping;-;D055986;Vital Signs;4;1;Blood Pressure~Body Temperature~Heart Rate~Respiration;4;E;2010
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055988;Uterine Artery;0;1;;0;A;2010
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D055989;Septal Occluder Device;1;1;Prostheses and Implants;0;E;2010
3.5: Detachment;3: New PI concept;5: Detachment;-;D055990;Therapeutic Misconception;1;2;Informed Consent;0;I~K~N;2010
1.2: Subdivision;1: Old concept;2: Subdivision;NRW;D055991;Health Records, Personal;1;1;Medical Records;2;E;2010
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055993;Germ Cells, Plant;0;2;;3;A;2010
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D055994;Limnology;0;1;;1;H;2010
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D056004;Molecular Dynamics Simulation;2;3;Computer Simulation~Models, Molecular;0;E~G~L;2010
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D056005;Leprosy, Paucibacillary;1;1;Leprosy;2;C;2010
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D056006;Leprosy, Multibacillary;1;1;Leprosy;1;C;2010
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D056044;Actigraphy;0;2;;0;E;2010
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D056084;Genetic Fitness;0;1;;0;G;2010
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D056104;Commotio Cordis;0;2;;0;C;2010
3.5: Detachment~3.2: Subdivision;3: New PI concept;5: Detachment~2: Subdivision;-;D056124;Slit Ventricle Syndrome;3;2;Cerebrospinal Fluid Shunts~Headache~Ventriculostomy;0;C;2010
3.5: Detachment~3.2: Subdivision;3: New PI concept;5: Detachment~2: Subdivision;-;D056126;Orchiopexy;4;1;Cryptorchidism~Laparoscopy~Spermatic Cord Torsion~Urologic Surgical Procedures, Male;0;E;2010
